timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packets,bytes,duration,attack_type
2023-03-04 00:00:00,170.219.224.104,110.180.75.113,TCP,23375,27718,502,787039,278.87,Benign
2023-01-27 00:00:00,144.37.245.218,219.162.121.68,ICMP,25058,12748,832,949183,55.83,Benign
2023-02-26 00:00:00,237.217.94.111,120.140.233.236,ICMP,39823,6550,212,236713,15.06,Benign
2023-08-13 00:00:00,235.148.243.216,38.64.48.62,ICMP,4494,20282,121,706007,66.34,Benign
2023-03-05 00:00:00,28.54.110.48,41.250.90.83,UDP,44924,18466,591,557604,196.08,Benign
2023-06-04 00:00:00,144.210.100.102,233.209.214.216,UDP,53753,235,597,810828,50.59,Benign
2023-01-07 00:00:00,24.205.61.29,75.33.220.191,UDP,28168,54265,533,412097,44.68,Benign
2023-07-12 00:00:00,48.59.41.233,57.219.66.239,UDP,46040,46061,53,921192,230.03,Benign
2023-01-18 00:00:00,104.228.30.225,36.99.163.13,TCP,35249,22842,274,686254,14.24,Benign
2023-12-11 00:00:00,245.74.91.81,95.102.149.251,ICMP,48854,59357,970,583587,12.88,Benign
2023-09-25 00:00:00,167.30.38.239,141.51.215.56,UDP,13889,36626,567,482784,282.66,Benign
2023-07-19 00:00:00,252.248.31.234,203.159.37.246,TCP,53859,38159,623,709515,206.88,Benign
2023-04-16 00:00:00,177.60.17.172,129.100.8.35,TCP,45581,971,18,739878,181.24,Benign
2023-03-28 00:00:00,51.188.4.59,225.241.112.192,UDP,48568,49700,254,601101,118.5,DoS
2023-04-26 00:00:00,147.114.60.20,111.55.42.153,UDP,12349,23281,178,443259,85.55,Benign
2023-08-07 00:00:00,113.181.165.76,59.199.24.214,TCP,52790,57724,190,235348,69.83,Benign
2023-08-10 00:00:00,24.223.214.168,81.133.6.129,ICMP,25331,24036,599,357539,197.65,Benign
2023-10-07 00:00:00,79.222.97.195,7.26.128.146,ICMP,47480,39406,242,359594,181.86,Benign
2023-10-07 00:00:00,191.229.87.204,212.156.248.154,ICMP,22902,741,927,601534,96.39,Benign
2023-04-08 00:00:00,48.23.223.126,71.157.83.77,ICMP,37345,58119,527,356877,78.62,Benign
2023-09-05 00:00:00,104.113.16.93,107.138.106.18,UDP,27686,7055,255,131170,137.82,Benign
2023-07-08 00:00:00,254.99.169.114,83.19.222.251,ICMP,24584,42684,188,25195,5.47,Benign
2023-06-03 00:00:00,218.225.32.235,77.222.168.206,ICMP,57706,19682,624,792815,287.79,U2R
2023-09-29 00:00:00,175.59.82.187,130.67.250.17,ICMP,36510,1451,156,675365,17.09,Probe
2023-06-11 00:00:00,205.19.104.237,21.13.214.249,TCP,7451,17650,996,409623,275.74,Benign
2023-02-10 00:00:00,58.77.20.124,244.176.183.101,TCP,42090,64246,483,762263,148.94,Benign
2023-03-10 00:00:00,149.57.103.194,71.183.36.49,TCP,64946,6049,310,848084,210.18,R2L
2023-04-04 00:00:00,169.210.22.145,109.230.63.169,ICMP,32315,36680,542,120164,189.47,Benign
2023-05-10 00:00:00,255.19.213.39,76.130.1.16,ICMP,39134,23199,528,278144,262.67,Benign
2023-08-21 00:00:00,36.245.161.177,218.4.219.4,ICMP,56441,42400,859,175391,23.01,Benign
2023-09-12 00:00:00,12.172.193.24,72.200.125.79,UDP,51531,10852,521,199694,260.88,Benign
2023-03-19 00:00:00,186.100.137.206,237.31.13.159,TCP,13991,26654,378,453090,90.75,Benign
2023-07-17 00:00:00,130.64.124.155,38.30.2.123,TCP,36328,41368,74,192088,75.45,Benign
2023-09-13 00:00:00,80.5.87.175,235.126.21.228,UDP,18620,19322,50,730242,235.24,Benign
2023-10-24 00:00:00,17.17.205.53,77.186.238.171,UDP,33547,61994,822,329750,156.63,Benign
2023-01-31 00:00:00,44.53.129.96,42.67.11.252,TCP,52164,57508,815,53567,101.62,U2R
2023-12-10 00:00:00,163.76.85.238,28.87.67.113,ICMP,13683,29757,889,838721,61.89,Benign
2023-01-05 00:00:00,180.133.202.124,152.84.90.86,UDP,53067,12057,549,567522,178.04,Probe
2023-06-14 00:00:00,58.92.86.175,139.51.233.193,UDP,18123,13683,951,192478,116.27,Benign
2023-02-09 00:00:00,34.102.1.51,226.112.202.189,TCP,26792,25667,187,927846,229.59,Probe
2023-03-18 00:00:00,109.205.241.90,184.56.47.197,TCP,40750,27572,420,307592,8.1,Probe
2023-03-09 00:00:00,54.194.219.225,199.73.124.159,UDP,22296,48933,634,109926,100.38,Benign
2023-02-14 00:00:00,228.250.30.116,176.237.70.16,ICMP,24530,26463,352,553524,89.28,Benign
2023-03-15 00:00:00,179.151.203.36,22.211.180.117,UDP,14554,54575,344,646399,87.57,R2L
2023-11-13 00:00:00,112.189.130.21,136.21.88.95,TCP,19851,42423,58,43331,269.92,Benign
2023-01-05 00:00:00,169.69.73.238,191.16.131.219,TCP,58649,37551,952,863795,150.55,Benign
2023-01-19 00:00:00,230.34.211.77,5.218.87.127,UDP,20374,24415,816,848024,189.36,Benign
2023-12-14 00:00:00,137.4.172.102,220.110.87.138,TCP,3278,3959,379,814512,187.84,Benign
2023-11-09 00:00:00,29.243.167.36,124.48.83.166,UDP,41260,18723,102,593700,190.67,Benign
2023-10-19 00:00:00,145.41.230.69,23.44.88.64,UDP,27720,5753,150,422129,187.43,U2R
2023-04-13 00:00:00,30.55.87.228,249.63.36.23,UDP,20709,38376,470,909020,52.98,Probe
2023-01-30 00:00:00,87.92.46.196,191.125.56.172,UDP,57286,24227,673,805583,293.62,Probe
2023-10-21 00:00:00,10.67.242.242,250.199.230.77,TCP,8896,56334,214,388427,250.26,U2R
2023-07-03 00:00:00,238.1.180.91,125.230.155.40,UDP,36968,14844,557,971902,273.43,Benign
2023-06-20 00:00:00,7.239.234.239,167.139.176.207,UDP,49381,17888,355,110534,178.43,Benign
2023-09-30 00:00:00,170.209.106.238,199.186.22.151,UDP,57116,10583,968,105635,56.08,Benign
2023-03-21 00:00:00,206.74.128.24,112.133.9.255,ICMP,1409,14418,645,62869,211.35,Benign
2023-10-03 00:00:00,36.238.178.41,187.200.18.7,UDP,24957,45615,308,473993,238.01,U2R
2023-10-06 00:00:00,33.5.107.147,184.28.82.122,TCP,24365,44635,625,843714,151.58,Benign
2023-08-09 00:00:00,235.83.215.128,52.49.152.67,UDP,38415,8999,214,602298,73.82,Benign
2023-12-16 00:00:00,67.69.67.22,236.96.137.49,ICMP,52788,65455,504,674815,154.13,Benign
2023-10-26 00:00:00,79.64.177.247,17.211.41.192,UDP,15667,55046,903,816802,103.42,Benign
2023-07-27 00:00:00,139.123.169.22,241.129.25.55,UDP,58518,15021,635,18276,123.44,U2R
2023-10-16 00:00:00,67.78.15.51,223.137.61.104,UDP,60470,785,722,458749,294.62,Benign
2023-03-22 00:00:00,91.137.65.156,161.196.169.25,UDP,33704,21899,814,46875,235.61,Benign
2023-05-02 00:00:00,214.93.47.76,223.58.224.228,UDP,28806,30412,354,951393,167.07,Benign
2023-02-12 00:00:00,10.232.126.32,98.43.97.145,UDP,46487,17903,856,854577,113.1,DoS
2023-07-19 00:00:00,86.51.82.8,94.101.106.193,UDP,45708,48648,322,410095,239.79,Benign
2023-10-08 00:00:00,52.117.49.159,100.114.160.174,UDP,2099,9769,706,640163,91.1,Benign
2023-05-21 00:00:00,148.228.115.26,235.171.73.90,TCP,58349,46957,117,660592,112.97,U2R
2023-01-13 00:00:00,200.77.129.251,60.4.170.50,TCP,2735,6272,570,404437,202.22,Benign
2023-06-29 00:00:00,157.136.103.199,163.255.90.73,ICMP,43193,23674,128,331209,178.58,Benign
2023-06-26 00:00:00,68.38.253.184,137.153.172.151,TCP,23827,7476,148,539545,77.92,Benign
2023-02-02 00:00:00,224.17.21.216,118.251.173.74,UDP,11465,36045,871,97075,21.45,Benign
2023-07-28 00:00:00,111.32.210.173,235.55.16.48,TCP,47882,15674,261,379727,199.18,Benign
2023-10-09 00:00:00,11.72.125.217,86.173.157.118,UDP,30571,11617,1000,872084,85.24,Benign
2023-04-26 00:00:00,28.79.176.49,129.71.163.136,TCP,17618,50353,222,866275,297.73,Benign
2023-01-13 00:00:00,138.212.236.250,28.102.155.234,UDP,55584,64847,588,722643,189.18,Benign
2023-08-26 00:00:00,186.44.72.46,74.87.221.237,UDP,28630,453,433,224402,23.99,Benign
2023-12-07 00:00:00,170.92.210.64,22.128.246.249,TCP,11491,17765,754,594122,216.23,R2L
2023-05-19 00:00:00,102.205.28.3,195.100.107.230,TCP,8149,26965,36,420202,235.78,Benign
2023-11-14 00:00:00,66.231.196.37,225.112.160.57,ICMP,20517,38136,761,251766,268.87,U2R
2023-07-06 00:00:00,29.222.26.35,165.127.246.96,UDP,11876,58487,758,15133,251.68,DoS
2023-05-19 00:00:00,205.163.110.150,209.140.59.71,TCP,46018,54035,965,697142,232.37,Benign
2023-02-28 00:00:00,67.223.105.247,243.109.170.120,ICMP,1349,28645,44,196532,169.21,Benign
2023-11-03 00:00:00,54.228.123.12,145.202.244.28,TCP,46024,9353,450,453490,209.06,Benign
2023-07-03 00:00:00,74.188.244.65,89.66.211.101,UDP,62945,15734,103,191632,278.15,R2L
2023-05-23 00:00:00,133.35.83.152,41.195.23.196,ICMP,42322,26221,427,304975,144.19,Benign
2023-07-11 00:00:00,213.162.240.218,33.1.74.75,TCP,15767,60056,407,105810,289.21,Probe
2023-12-05 00:00:00,222.226.23.51,152.214.253.166,TCP,20926,17565,881,522867,298.59,R2L
2023-02-25 00:00:00,135.242.85.11,46.238.246.136,UDP,60877,26645,114,519895,207.84,Benign
2023-01-30 00:00:00,127.248.106.9,20.253.225.22,TCP,10137,60519,32,263513,150.75,Benign
2023-04-12 00:00:00,154.113.224.0,84.152.235.49,ICMP,63846,37207,502,39194,209.1,Benign
2023-09-04 00:00:00,52.226.172.88,224.12.104.23,UDP,20712,15663,157,822629,100.62,Benign
2023-06-27 00:00:00,20.57.179.120,68.131.147.210,TCP,24698,48188,631,149841,108.51,Benign
2023-04-08 00:00:00,179.34.140.57,36.188.45.141,TCP,18671,14605,878,179519,217.31,Benign
2023-07-14 00:00:00,31.188.100.135,39.72.212.1,ICMP,63320,58022,748,420457,146.88,Benign
2023-08-28 00:00:00,28.148.39.103,178.148.223.42,UDP,59691,35050,396,576613,56.78,Benign
2023-01-18 00:00:00,108.237.225.31,156.102.243.17,TCP,6288,25837,238,402122,293.63,DoS
2023-03-17 00:00:00,237.23.218.200,253.137.35.250,UDP,35999,1195,111,351916,272.28,Benign
2023-06-13 00:00:00,194.202.248.55,66.211.164.33,TCP,28253,52577,275,402627,191.86,Benign
2023-05-12 00:00:00,218.49.102.144,253.117.11.212,ICMP,5984,38838,351,358718,219.19,Benign
2023-05-03 00:00:00,133.243.220.255,37.159.117.180,ICMP,11994,24829,275,239555,148.05,Benign
2023-09-17 00:00:00,194.250.181.40,191.30.25.113,TCP,16781,9819,227,749252,106.34,Benign
2023-07-17 00:00:00,185.72.136.218,120.54.236.59,ICMP,22605,3378,441,860420,76.88,Probe
2023-03-19 00:00:00,48.149.186.102,174.214.79.191,UDP,39114,21837,541,907367,155.42,U2R
2023-12-15 00:00:00,85.57.132.89,222.177.214.39,ICMP,6977,33599,434,640740,25.15,R2L
2023-04-16 00:00:00,166.177.167.11,231.115.160.255,UDP,41300,46598,164,12977,285.93,Benign
2023-08-11 00:00:00,175.131.153.85,225.188.33.253,TCP,55444,26863,531,612682,294.44,U2R
2023-03-04 00:00:00,185.207.17.61,93.174.65.79,TCP,23546,16786,550,324737,141.89,Benign
2023-02-14 00:00:00,146.119.226.51,199.33.58.28,UDP,12333,29681,684,170795,195.78,R2L
2023-09-25 00:00:00,81.62.234.10,43.155.146.39,ICMP,35021,43893,372,817938,181.36,Benign
2023-06-21 00:00:00,39.102.130.249,50.106.176.238,UDP,53160,59619,249,751501,207.5,Probe
2023-05-30 00:00:00,9.244.235.69,247.78.89.131,TCP,29745,23782,657,606819,48.43,Benign
2023-08-17 00:00:00,142.11.205.68,223.112.88.49,TCP,21425,17317,181,681883,254.3,Benign
2023-02-07 00:00:00,30.140.90.252,70.168.105.106,UDP,33730,34716,590,889109,39.72,Benign
2023-10-11 00:00:00,167.216.251.56,20.201.93.218,ICMP,17760,45433,779,964802,223.0,Benign
2023-12-30 00:00:00,30.83.231.96,194.94.112.40,TCP,47312,54021,688,578650,71.15,R2L
2023-05-25 00:00:00,244.184.155.105,1.252.87.223,UDP,64841,10605,96,807994,132.92,R2L
2023-03-27 00:00:00,220.142.39.106,150.237.142.140,TCP,3740,38570,374,67547,45.51,DoS
2023-10-13 00:00:00,108.119.104.191,115.31.16.188,UDP,39760,22435,473,205990,232.84,Benign
2023-10-24 00:00:00,24.174.142.97,180.97.73.155,ICMP,1930,20744,561,803848,250.78,Benign
2023-04-22 00:00:00,63.207.216.212,57.67.222.50,UDP,4236,51839,506,845078,12.28,Benign
2023-03-31 00:00:00,223.71.141.108,92.89.165.142,UDP,42635,53533,367,392784,264.36,R2L
2023-03-03 00:00:00,119.4.217.125,207.207.59.14,ICMP,14906,11954,39,546425,178.45,Benign
2023-05-02 00:00:00,129.60.90.183,216.173.78.61,TCP,19812,28112,662,898651,228.49,Benign
2023-11-26 00:00:00,81.146.14.97,180.2.211.9,TCP,11793,36920,919,273140,160.92,Benign
2023-01-20 00:00:00,235.145.54.142,248.116.178.199,TCP,51305,5374,157,850787,15.61,Probe
2023-08-13 00:00:00,143.33.152.8,60.55.34.191,UDP,49510,5290,200,148107,55.91,Benign
2023-06-21 00:00:00,228.171.106.253,214.184.129.43,UDP,23111,19922,828,415008,29.81,DoS
2023-05-30 00:00:00,251.203.175.140,203.6.170.127,TCP,10153,54979,633,88167,176.85,Benign
2023-07-23 00:00:00,250.49.102.77,70.194.240.139,TCP,18248,35678,471,209432,208.41,R2L
2023-04-17 00:00:00,175.237.216.57,43.60.213.148,ICMP,43029,45382,540,486336,294.12,Benign
2023-04-09 00:00:00,66.100.2.55,189.102.72.164,ICMP,42231,19147,722,635322,174.16,Benign
2023-06-02 00:00:00,230.85.161.121,218.58.51.221,UDP,35788,47319,999,629751,258.58,Benign
2023-09-13 00:00:00,19.1.215.11,151.15.79.101,ICMP,57480,53172,665,290945,129.81,Benign
2023-04-04 00:00:00,106.51.199.3,220.170.168.139,UDP,53129,30470,928,965232,252.73,Benign
2023-03-12 00:00:00,4.117.8.146,252.41.230.226,ICMP,47326,44852,943,668078,52.47,Benign
2023-06-28 00:00:00,162.131.68.249,6.167.141.14,TCP,34631,12567,283,636541,159.97,Benign
2023-02-19 00:00:00,104.151.135.25,105.170.84.241,UDP,6335,23501,763,353050,15.57,R2L
2023-07-09 00:00:00,237.158.201.138,53.227.205.219,UDP,48791,5713,155,308860,56.09,Benign
2023-06-12 00:00:00,130.11.104.37,197.154.149.243,UDP,252,6190,467,332104,195.65,Benign
2023-09-20 00:00:00,174.118.209.217,234.10.189.22,TCP,42008,64438,247,964926,127.97,Benign
2023-09-21 00:00:00,138.34.7.2,153.109.184.25,UDP,20736,55821,720,463879,4.28,Probe
2023-09-16 00:00:00,157.0.169.129,94.130.93.100,ICMP,33055,17553,81,442620,147.4,Benign
2023-06-16 00:00:00,124.105.92.68,94.228.149.175,UDP,51365,33932,904,378604,273.0,Benign
2023-03-13 00:00:00,86.13.36.225,52.97.111.43,UDP,42435,41967,124,887627,199.46,Probe
2023-09-07 00:00:00,23.104.181.109,103.205.39.217,TCP,12393,9457,407,132925,40.03,Benign
2023-01-06 00:00:00,160.92.44.135,153.175.247.12,UDP,38071,37210,9,131648,259.61,U2R
2023-01-13 00:00:00,18.182.39.29,133.172.248.76,TCP,52470,61721,14,150735,288.32,Benign
2023-02-15 00:00:00,215.129.31.102,113.74.250.129,UDP,10286,10652,287,83131,81.67,Benign
2023-04-12 00:00:00,198.92.154.47,114.140.118.175,UDP,60012,39943,685,989857,26.98,Benign
2023-10-26 00:00:00,7.64.85.90,93.4.153.1,ICMP,52121,24585,637,713276,136.66,Benign
2023-06-30 00:00:00,71.153.6.147,23.27.180.39,ICMP,48521,57345,341,757630,58.76,Benign
2023-03-22 00:00:00,68.180.113.101,208.234.127.49,UDP,58616,27080,571,39426,106.92,Benign
2023-08-06 00:00:00,236.47.76.137,115.234.145.198,UDP,381,17123,825,302261,40.06,R2L
2023-12-23 00:00:00,9.192.63.179,123.23.13.168,UDP,3545,52769,568,472919,250.85,Benign
2023-08-07 00:00:00,153.167.251.21,6.231.219.135,ICMP,38191,5533,202,837012,126.67,Benign
2023-03-19 00:00:00,243.146.20.151,231.7.216.11,TCP,63175,8994,802,301347,161.22,R2L
2023-09-03 00:00:00,73.73.159.25,183.190.242.186,ICMP,5207,18497,914,176547,72.4,Benign
2023-07-21 00:00:00,69.240.200.197,253.251.252.78,TCP,2083,46603,677,707711,126.7,Probe
2023-01-05 00:00:00,64.12.125.223,48.186.89.147,ICMP,35795,59504,251,484284,129.55,Benign
2023-12-10 00:00:00,253.31.246.76,128.233.114.145,ICMP,31186,25989,651,110925,76.62,Benign
2023-07-25 00:00:00,184.163.161.81,213.63.229.206,UDP,59702,7087,846,306697,265.04,Benign
2023-05-04 00:00:00,109.67.188.16,100.86.12.143,ICMP,36709,40762,988,135531,192.7,Benign
2023-04-25 00:00:00,215.117.6.60,217.52.75.231,UDP,40008,19796,663,644865,95.16,Benign
2023-03-15 00:00:00,24.176.15.149,203.226.5.97,TCP,11189,34833,198,133684,215.77,Benign
2023-10-18 00:00:00,83.113.131.83,113.15.136.75,ICMP,22971,27067,465,923344,192.57,R2L
2023-08-15 00:00:00,87.239.195.87,190.242.171.158,UDP,50960,18676,622,179750,236.51,Benign
2023-12-31 00:00:00,205.19.59.56,186.153.189.114,UDP,28939,59399,176,418590,191.55,Benign
2023-02-03 00:00:00,243.171.95.174,14.1.48.159,ICMP,61137,31580,440,712805,102.96,Benign
2023-04-17 00:00:00,41.171.3.144,252.112.50.54,TCP,21167,29447,58,957513,31.09,U2R
2023-08-01 00:00:00,9.115.220.224,129.239.213.140,TCP,2269,3198,371,799680,181.4,Benign
2023-07-03 00:00:00,167.195.244.74,93.51.102.167,UDP,1862,62802,486,859346,296.7,Benign
2023-09-03 00:00:00,30.235.159.165,91.174.220.120,UDP,36965,39810,724,445528,53.68,Benign
2023-04-11 00:00:00,61.164.239.70,186.23.134.255,UDP,8845,18399,461,622977,278.18,Benign
2023-04-03 00:00:00,23.157.221.184,47.111.144.53,ICMP,39260,42014,460,317895,14.19,R2L
2023-10-23 00:00:00,137.78.134.68,188.203.21.57,UDP,42390,50699,392,988528,101.17,Benign
2023-10-11 00:00:00,36.167.44.126,155.90.201.141,TCP,63496,28890,381,800422,40.42,Benign
2023-11-29 00:00:00,181.88.177.226,27.237.82.3,UDP,49503,38998,483,201704,189.56,R2L
2023-09-24 00:00:00,78.23.237.224,245.90.76.219,UDP,22623,14553,33,595550,74.35,R2L
2023-06-06 00:00:00,5.140.74.63,166.189.104.112,ICMP,39952,61643,401,466223,132.13,Benign
2023-11-08 00:00:00,243.164.39.208,92.126.6.108,ICMP,44426,16343,248,773654,250.42,U2R
2023-04-17 00:00:00,70.200.125.0,236.0.26.67,UDP,49876,16154,727,394374,35.51,Benign
2023-04-19 00:00:00,206.239.47.121,47.68.36.226,UDP,52573,42990,662,317126,198.8,Benign
2023-04-15 00:00:00,204.132.112.235,92.6.100.39,ICMP,60402,43453,377,973151,264.66,Benign
2023-09-14 00:00:00,198.114.164.22,2.67.103.84,TCP,54604,2407,745,423676,134.78,U2R
2023-12-02 00:00:00,174.253.79.39,34.91.135.245,TCP,46936,19091,543,384768,208.14,Benign
2023-12-23 00:00:00,237.163.148.64,230.216.90.217,UDP,53068,53548,78,14827,137.01,Benign
2023-08-29 00:00:00,238.81.178.193,204.224.1.24,ICMP,62840,60825,84,184177,178.6,Benign
2023-03-05 00:00:00,58.154.65.197,130.98.196.10,UDP,42817,38008,161,648735,129.66,Benign
2023-06-18 00:00:00,237.35.78.168,249.248.85.29,UDP,14962,25204,297,486359,256.94,Benign
2023-10-21 00:00:00,39.49.81.189,214.155.195.118,ICMP,4577,55147,459,67565,56.49,DoS
2023-08-07 00:00:00,198.131.104.154,57.16.226.37,ICMP,56720,2618,430,843879,63.5,Benign
2023-11-02 00:00:00,4.20.81.218,183.253.248.190,ICMP,41008,26993,476,288170,157.01,Benign
2023-09-22 00:00:00,170.38.85.111,52.198.233.125,TCP,16526,27848,996,727224,269.9,Benign
2023-03-09 00:00:00,65.199.117.213,67.139.84.55,ICMP,48017,24935,97,850066,68.35,Probe
2023-12-01 00:00:00,95.21.63.107,72.144.46.50,TCP,1748,9157,93,763198,24.34,Benign
2023-03-10 00:00:00,211.167.205.199,154.218.127.111,ICMP,4501,40196,328,84763,59.76,U2R
2023-12-24 00:00:00,229.19.248.195,115.113.51.125,ICMP,52905,62841,369,283714,82.88,Benign
2023-12-07 00:00:00,8.133.72.162,150.93.20.137,UDP,61455,30682,94,333531,268.5,DoS
2023-12-09 00:00:00,198.204.135.131,121.158.195.186,ICMP,64859,40963,633,955089,229.01,Probe
2023-09-12 00:00:00,69.104.237.56,168.186.159.139,ICMP,25445,5109,545,996570,249.91,Benign
2023-10-28 00:00:00,204.61.13.48,225.206.172.142,ICMP,61775,25944,785,709483,173.01,R2L
2023-10-29 00:00:00,12.207.155.240,196.93.198.113,ICMP,57734,1849,893,308544,77.48,Benign
2023-02-01 00:00:00,74.4.65.163,249.103.250.99,TCP,14944,55298,22,998852,251.34,R2L
2023-08-02 00:00:00,159.96.102.203,208.80.224.124,ICMP,20157,25530,260,558747,98.88,Benign
2023-05-22 00:00:00,147.4.105.248,15.16.238.46,TCP,6409,63826,451,762081,29.51,Benign
2023-10-23 00:00:00,138.132.108.236,197.140.205.105,ICMP,29939,44920,713,876885,278.27,Benign
2023-06-20 00:00:00,246.211.134.27,229.90.205.35,ICMP,27351,42150,403,54241,299.21,Benign
2023-06-13 00:00:00,164.184.137.185,243.238.14.180,UDP,56928,43986,968,472219,295.34,Benign
2023-07-16 00:00:00,72.69.227.90,121.201.106.233,ICMP,18139,53624,896,703412,163.98,Benign
2023-03-27 00:00:00,214.171.20.168,121.62.138.72,UDP,36147,29096,278,54450,299.7,DoS
2023-04-02 00:00:00,138.128.101.156,100.197.85.137,UDP,40595,52143,375,322855,22.73,Benign
2023-12-11 00:00:00,31.166.241.227,98.26.44.33,UDP,53857,40074,616,582960,11.78,Benign
2023-01-05 00:00:00,84.221.43.97,209.96.183.204,UDP,25230,14157,488,121312,236.04,Benign
2023-12-31 00:00:00,131.211.235.145,29.180.220.153,TCP,57678,38366,316,135011,115.04,Benign
2023-08-15 00:00:00,132.53.103.218,194.135.151.196,TCP,29886,30163,406,683502,18.2,Benign
2023-03-02 00:00:00,209.54.55.169,22.152.133.126,TCP,28847,9233,339,145116,168.35,Benign
2023-06-02 00:00:00,219.190.36.177,116.139.193.215,TCP,10675,58710,729,209054,106.48,Benign
2023-02-18 00:00:00,23.68.206.198,120.179.152.221,UDP,44876,54002,535,113173,272.32,Benign
2023-09-14 00:00:00,146.177.169.207,188.179.111.49,TCP,17475,4312,724,647045,115.79,Probe
2023-04-03 00:00:00,141.52.218.17,97.225.144.58,UDP,32426,12822,577,943665,191.17,Benign
2023-01-07 00:00:00,248.198.122.206,42.190.70.253,TCP,47906,19664,356,457949,10.74,Benign
2023-04-03 00:00:00,87.124.218.195,147.134.201.187,UDP,40146,60357,151,744849,269.44,Benign
2023-10-26 00:00:00,18.156.211.32,81.196.122.238,TCP,20408,35765,68,909593,36.32,Benign
2023-06-22 00:00:00,250.241.79.136,228.71.90.249,TCP,28732,59235,800,915889,298.23,DoS
2023-01-21 00:00:00,16.150.74.156,86.203.51.41,UDP,33961,58511,633,741548,147.25,Benign
2023-01-01 00:00:00,214.108.20.227,118.130.231.247,ICMP,18674,17708,129,349552,31.18,Benign
2023-10-09 00:00:00,146.130.52.83,162.167.53.215,ICMP,12584,51159,692,62477,19.04,U2R
2023-09-03 00:00:00,176.133.198.86,138.193.112.72,TCP,5342,57013,656,360352,215.26,Benign
2023-01-05 00:00:00,205.180.181.168,77.68.92.98,UDP,33913,56898,956,572391,198.73,R2L
2023-05-16 00:00:00,125.162.92.213,65.24.144.51,TCP,53040,60258,534,885364,279.6,Probe
2023-03-26 00:00:00,147.117.251.167,57.128.134.169,TCP,60498,44877,855,600876,281.5,Probe
2023-10-11 00:00:00,13.172.49.211,192.217.96.84,ICMP,36603,39747,331,84080,163.18,Benign
2023-07-17 00:00:00,23.58.152.94,228.48.12.221,TCP,27339,62753,754,975735,218.17,U2R
2023-12-12 00:00:00,86.23.12.93,94.47.237.134,ICMP,10019,48698,707,238647,16.89,Benign
2023-07-19 00:00:00,185.171.126.145,247.227.210.161,TCP,9603,2289,452,604237,72.93,Probe
2023-03-16 00:00:00,248.142.67.25,11.228.124.168,UDP,34202,52292,853,795029,152.6,Benign
2023-10-16 00:00:00,133.53.110.100,50.67.115.212,UDP,32301,30728,438,264923,246.47,Benign
2023-11-22 00:00:00,106.137.82.83,17.243.107.62,UDP,24289,4703,743,550899,224.44,Benign
2023-12-10 00:00:00,160.249.177.28,70.203.5.21,UDP,52583,36954,788,990372,186.84,Benign
2023-01-14 00:00:00,58.91.111.136,127.190.254.118,TCP,42316,52340,767,427068,62.82,Benign
2023-02-07 00:00:00,69.26.38.195,58.126.224.200,TCP,7530,53964,80,74342,136.8,Benign
2023-05-05 00:00:00,20.132.81.176,222.236.74.152,UDP,2391,31294,491,578376,59.77,Benign
2023-09-30 00:00:00,36.218.160.30,216.134.157.129,ICMP,6058,4450,831,746215,214.9,Benign
2023-06-24 00:00:00,119.245.89.58,50.175.219.127,UDP,38483,47567,62,174072,130.38,Benign
2023-02-27 00:00:00,240.249.13.213,111.231.20.88,ICMP,41641,55640,479,956045,58.02,Benign
2023-04-21 00:00:00,122.168.78.241,160.103.128.49,UDP,16813,7707,928,131998,168.23,R2L
2023-01-28 00:00:00,65.251.230.148,156.141.26.78,UDP,61344,15142,869,341630,66.54,Benign
2023-09-22 00:00:00,242.65.98.86,83.69.214.102,ICMP,11604,5644,445,529471,116.56,Benign
2023-12-08 00:00:00,18.29.53.79,113.127.157.113,UDP,35271,36884,736,990955,44.26,Benign
2023-11-14 00:00:00,203.96.241.176,165.165.240.116,TCP,61965,33722,596,334508,30.57,Benign
2023-01-14 00:00:00,166.232.77.156,214.155.137.141,TCP,7030,47799,349,442195,232.96,Benign
2023-04-26 00:00:00,98.65.52.139,3.135.116.45,UDP,20519,35824,616,344931,220.4,Benign
2023-11-03 00:00:00,56.105.182.23,225.225.56.122,UDP,46587,3563,490,856530,139.17,U2R
2023-04-29 00:00:00,180.78.134.87,29.37.79.88,ICMP,7297,37716,282,770019,179.96,Benign
2023-05-05 00:00:00,105.48.54.75,112.60.23.135,UDP,21696,22364,370,890567,51.62,Benign
2023-11-03 00:00:00,24.82.160.242,66.182.242.221,TCP,4254,31873,588,699564,113.56,Benign
2023-12-30 00:00:00,12.0.102.233,138.63.199.110,TCP,11601,46877,248,30970,113.24,Benign
2023-08-12 00:00:00,202.180.19.68,181.211.249.15,UDP,6931,16654,404,236061,10.34,Benign
2023-05-25 00:00:00,47.112.231.91,63.47.200.204,ICMP,59245,14480,298,493884,20.32,R2L
2023-09-19 00:00:00,223.1.154.250,97.142.104.201,UDP,31648,5835,198,311244,58.42,Benign
2023-04-16 00:00:00,228.173.34.186,148.190.103.110,ICMP,1651,52603,739,121095,165.16,Benign
2023-04-29 00:00:00,201.142.95.16,104.34.77.84,ICMP,8752,2971,325,11072,158.31,R2L
2023-05-16 00:00:00,190.239.130.160,34.45.83.246,UDP,65437,24721,700,63430,81.18,R2L
2023-07-26 00:00:00,142.247.143.72,99.28.65.79,UDP,20199,8654,483,235981,144.42,Probe
